0.00	-0.01	-0.79	9.06	-0.00
0.10	-0.05	-0.39	7.62	-0.00
0.16	0.01	-0.65	8.64	-0.00
0.23	-0.07	-1.22	11.51	-0.01
0.30	0.00	-0.24	7.12	-0.01
0.37	0.06	-0.56	8.51	-0.00
0.43	-0.64	-0.79	10.45	-0.04
0.50	-0.07	-1.16	11.25	-0.05
0.57	-0.22	-0.54	7.73	-0.06
0.64	0.15	-0.74	8.39	-0.05
0.71	0.47	-1.20	11.18	-0.02
0.77	0.34	-1.26	11.20	0.01
0.84	-0.07	-0.52	8.73	0.00
0.91	0.64	-0.71	8.11	0.04
0.98	-0.09	-0.34	7.34	0.04
1.05	-0.37	-1.01	10.50	0.01
1.11	0.28	-0.94	8.96	0.04
1.19	-0.22	-1.17	11.26	0.02
1.26	-0.44	-0.42	7.55	-0.01
1.32	0.38	-0.61	9.02	0.02
1.39	0.07	-0.44	7.39	0.02
1.46	-0.10	-1.40	11.54	0.02
1.53	-0.12	-0.29	7.58	0.01
1.59	-0.13	-0.70	9.76	0.00
1.66	0.52	-1.31	10.95	0.04
1.73	-0.11	-1.11	11.26	0.03
1.80	-0.50	-0.65	8.64	-0.00
1.86	0.32	-0.34	7.41	0.02
1.93	-0.44	-0.21	6.69	-0.01
2.00	-0.39	-0.39	8.17	-0.04
2.07	-0.17	-0.33	8.39	-0.05
2.14	-0.12	-0.42	7.17	-0.06
2.20	-0.36	-1.13	10.76	-0.08
2.27	-0.19	-0.82	9.29	-0.09
2.34	-0.23	-0.92	10.12	-0.11
2.41	-0.14	-0.85	9.25	-0.12
2.48	0.01	-1.01	9.26	-0.12
2.55	0.01	-0.41	10.11	-0.11
2.62	0.90	-0.53	8.19	-0.05
2.68	0.71	-1.16	9.96	-0.00
2.75	0.31	-0.16	9.25	0.02
2.82	0.04	-0.70	10.74	0.02
2.89	-0.17	-0.15	7.28	0.01
2.96	0.44	-0.21	8.27	0.04
3.02	0.22	-0.59	7.31	0.06
3.09	0.42	-0.90	11.10	0.08
3.16	0.02	-0.76	9.14	0.09
3.23	-0.26	-0.68	9.28	0.07
3.29	-0.42	-0.34	7.30	0.04
3.37	-0.95	-0.28	6.76	-0.02
3.43	-0.46	-0.52	8.33	-0.06
3.50	0.03	-0.38	7.75	-0.05
3.57	0.28	-0.32	6.68	-0.03
