0.00	-0.00	-0.69	9.16	0.00
0.10	0.28	-1.18	10.67	0.03
0.16	-0.33	-0.83	9.77	0.00
0.23	0.11	-0.92	9.60	0.01
0.30	-0.49	-1.10	10.52	-0.02
0.37	0.21	-1.16	10.19	-0.00
0.44	-0.49	-0.73	9.08	-0.04
0.50	-0.12	-0.60	8.10	-0.04
0.57	0.09	-1.12	10.63	-0.04
0.64	0.64	-0.57	8.53	0.01
0.71	0.22	-0.59	8.35	0.02
0.77	-0.17	-1.13	10.43	0.01
0.84	-0.46	-0.70	8.46	-0.02
0.91	0.03	-0.89	9.28	-0.02
0.98	0.15	-0.52	7.89	-0.01
1.05	-0.91	-0.83	10.26	-0.07
1.11	-0.48	-0.76	9.08	-0.10
1.18	-0.48	-0.64	9.23	-0.13
1.26	-0.78	-0.46	9.16	-0.19
1.32	-1.27	-0.25	8.55	-0.27
1.39	1.46	-2.43	8.56	-0.17
1.46	0.43	-1.46	9.84	-0.14
1.53	1.30	-0.64	8.68	-0.05
1.59	0.51	-1.34	10.08	-0.02
1.66	0.27	-0.92	9.96	0.00
1.73	-0.05	-0.70	8.04	-0.00
1.80	0.76	-0.92	9.58	0.05
1.86	0.25	-0.91	9.37	0.07
1.93	-0.25	-0.90	9.89	0.05
2.00	-0.54	-0.97	10.03	0.02
2.07	0.21	-1.23	9.78	0.03
2.13	-0.21	-0.45	8.27	0.02
2.20	-0.45	-0.53	7.85	-0.01
2.27	0.05	-1.15	10.14	-0.01
2.34	0.40	-0.66	9.30	0.02
2.41	-0.22	-0.43	8.03	0.01
2.48	0.12	-0.45	7.98	0.02
2.55	-0.56	-0.55	9.00	-0.02
2.62	-0.39	-0.76	9.81	-0.05
2.68	-0.14	-0.53	8.03	-0.06
2.75	0.08	-1.25	10.13	-0.05
2.82	0.31	-0.69	9.29	-0.03
2.89	0.63	-0.92	10.34	0.01
2.95	0.29	-1.31	10.89	0.03
3.02	-0.15	-0.88	9.51	0.02
3.09	-0.78	-1.00	9.67	-0.03
3.16	-0.19	-1.07	10.41	-0.04
3.23	-0.15	-0.54	8.20	-0.05
3.29	0.34	-0.85	9.06	-0.03
