0.00	-0.02	-0.57	9.18	-0.00
0.09	0.18	-0.54	8.67	0.02
0.16	-0.31	-0.56	9.13	-0.00
0.23	0.09	-0.49	9.22	0.00
0.30	-0.39	-0.69	9.61	-0.02
0.37	0.11	-0.73	9.55	-0.01
0.43	0.51	-0.80	9.18	0.02
0.50	0.13	-0.55	9.08	0.03
0.57	-0.29	-0.85	9.65	0.01
0.64	0.42	-0.93	9.35	0.04
0.71	0.11	-0.71	9.27	0.05
0.77	-0.12	-0.77	9.58	0.04
0.84	-0.35	-0.44	8.93	0.02
0.91	0.49	-0.78	8.84	0.05
0.98	0.13	-0.68	8.85	0.06
1.05	-0.21	-0.31	9.81	0.05
1.11	-0.42	-0.65	9.30	0.02
1.18	0.44	-0.60	9.42	0.05
1.25	0.08	-0.77	9.83	0.06
1.32	-0.03	-0.92	9.07	0.06
1.39	-0.07	-0.78	8.53	0.06
1.46	-0.20	-0.62	9.40	0.04
1.53	-0.27	-0.30	9.01	0.03
1.59	-0.52	-0.50	9.08	-0.01
1.66	0.10	-0.61	9.56	-0.00
1.73	-0.27	-0.44	9.17	-0.02
1.80	0.32	-0.25	8.83	0.00
1.86	-0.14	-0.34	9.36	-0.01
1.93	0.55	-0.54	8.14	0.03
2.00	0.15	-0.47	9.23	0.04
2.07	-0.54	-0.80	10.00	0.01
2.13	-0.08	-1.28	9.70	0.00
2.20	-0.33	-0.85	8.71	-0.02
2.27	-0.65	-0.43	9.60	-0.06
2.34	-0.37	-0.51	8.96	-0.09
2.41	0.17	-0.63	9.20	-0.08
2.47	0.32	-0.51	9.24	-0.05
2.55	0.47	-0.73	9.48	-0.02
2.61	-0.28	-0.35	8.65	-0.04
2.68	0.05	-1.06	8.35	-0.03
2.75	0.35	-0.92	9.35	-0.01
2.82	-0.34	-0.61	9.47	-0.03
2.88	-0.14	-0.89	9.74	-0.04
2.95	0.16	-0.56	8.78	-0.03
3.02	0.44	-0.48	8.81	0.00
3.09	-0.30	-0.41	9.60	-0.02
3.15	0.00	-0.77	9.36	-0.02
3.22	0.37	-0.50	9.20	0.01
3.29	-0.11	-0.30	8.59	0.00
3.36	0.35	-0.88	9.20	0.02
3.43	-0.10	-0.35	8.66	0.02
3.50	-0.67	-0.91	9.07	-0.03
3.56	-0.34	-0.47	8.74	-0.05
3.63	-0.10	-0.62	9.07	-0.05
3.70	-0.10	-0.52	8.96	-0.06
3.79	-0.04	-1.10	9.70	-0.06
3.86	-0.09	-1.07	9.38	-0.07
3.92	0.03	0.22	9.30	-0.07
3.99	0.05	-0.58	8.75	-0.06
4.06	0.01	-2.47	8.98	-0.06
4.13	-0.15	-0.12	8.78	-0.07
4.20	-0.09	-0.98	8.96	-0.08
4.27	-0.03	-1.43	8.93	-0.08
4.34	-0.05	-0.07	9.58	-0.08
4.40	-0.11	-0.13	9.17	-0.09
4.47	-0.00	-0.42	10.10	-0.09
4.55	0.35	-0.30	9.42	-0.06
4.62	0.29	-0.47	8.56	-0.04
4.68	0.31	0.99	9.07	-0.02
4.75	-0.01	0.65	8.84	-0.02
4.82	0.84	-1.14	9.00	0.04
4.89	0.51	-0.07	7.15	0.08
4.96	0.01	-1.27	8.91	0.08
5.03	0.16	-0.50	8.55	0.09
5.10	-0.45	-0.68	8.37	0.06
5.16	-0.23	-1.01	9.66	0.05
5.23	-0.36	-0.51	9.66	0.02
5.30	-0.21	-0.56	9.15	0.01
5.37	0.49	-0.56	9.17	0.04
5.44	-0.15	-0.30	8.76	0.03
5.51	-0.50	-0.67	9.01	-0.00
5.57	0.05	-0.42	8.95	0.00
5.64	-0.76	-0.49	8.50	-0.05
5.72	-0.09	-0.45	9.51	-0.05
5.78	-0.02	-0.61	8.68	-0.06
5.85	-0.06	-0.49	8.76	-0.06
5.92	-0.15	-0.74	9.19	-0.07
5.99	-0.15	-0.64	9.60	-0.08
6.06	0.21	-0.53	8.53	-0.06
6.13	0.50	-1.07	9.41	-0.03
6.19	-0.50	-0.67	9.24	-0.06
6.26	0.61	-0.55	9.24	-0.02
6.33	-0.12	-0.76	9.26	-0.03
6.40	0.52	-1.01	9.35	0.01
6.47	-0.37	-0.33	8.73	-0.02
6.54	0.03	-0.50	8.66	-0.01
6.61	0.54	-0.13	8.92	0.02
6.68	0.15	-1.00	9.95	0.03
6.75	0.05	-0.29	8.20	0.04
6.81	-0.26	-0.77	9.91	0.02
6.89	-0.55	-0.57	7.94	-0.02
6.95	0.01	-0.38	8.43	-0.02
7.02	0.50	-0.49	8.61	0.02
7.09	0.10	-0.81	8.89	0.03
7.16	-0.08	-0.63	9.44	0.02
7.22	0.07	-0.23	8.88	0.03
7.29	0.15	-0.41	9.11	0.04
7.36	0.38	-0.59	9.26	0.06
