0.00	-0.00	-0.73	9.15	0.00
0.10	0.20	-0.39	7.51	0.02
0.16	-0.31	-0.61	9.12	-0.00
0.23	0.15	-1.11	10.54	0.01
0.30	-0.37	-1.02	10.99	-0.01
0.37	0.22	-0.98	10.18	0.00
0.44	-0.35	-0.62	8.12	-0.02
0.50	0.04	-1.11	10.89	-0.02
0.57	0.27	-0.50	7.67	0.00
0.64	-0.37	-0.74	9.55	-0.02
0.71	0.11	-1.08	10.71	-0.02
0.77	0.33	-0.42	7.50	0.01
0.84	-0.32	-0.79	9.85	-0.01
0.91	-0.04	-0.68	8.33	-0.02
0.98	0.11	-1.12	10.78	-0.01
1.04	0.39	-0.32	7.60	0.02
1.11	-0.26	-0.75	9.51	0.00
1.18	0.09	-0.95	10.40	0.01
1.25	-0.54	-0.92	10.60	-0.03
1.32	-0.47	-0.81	8.88	-0.06
1.39	-0.22	-1.01	10.35	-0.07
1.46	0.03	-0.36	7.92	-0.07
1.52	-0.04	-1.00	10.36	-0.07
1.59	-0.20	-0.62	9.05	-0.09
1.66	-0.18	-0.84	10.11	-0.10
1.73	-0.04	-0.68	8.57	-0.10
1.80	2.03	-0.88	9.81	0.04
1.86	0.85	-0.65	9.12	0.10
1.93	0.46	-1.08	8.99	0.13
2.00	-0.29	-0.72	9.30	0.11
2.07	-0.76	-0.68	9.15	0.06
2.14	-1.02	-0.91	7.81	-0.01
2.20	-0.56	-0.35	7.58	-0.04
2.27	-0.04	-1.00	9.83	-0.05
2.34	0.01	-0.67	9.49	-0.04
2.41	0.14	-0.08	7.52	-0.03
2.48	0.61	-0.82	10.21	0.01
2.56	-0.07	-0.91	10.67	0.00
2.63	0.56	-0.17	6.96	0.04
2.70	0.08	-0.70	9.15	0.05
2.77	-0.09	-0.29	7.96	0.04
2.83	-0.29	-0.64	7.60	0.02
2.91	-0.79	-1.02	9.56	-0.03
2.97	-0.11	-0.53	8.14	-0.04
3.04	0.19	-0.98	10.54	-0.03
3.11	0.56	-1.03	10.33	0.01
3.18	0.17	-0.59	9.25	0.02
3.24	-0.30	-1.07	10.57	0.00
3.32	0.47	-1.05	10.21	0.04
3.39	0.09	-0.78	8.93	0.05
3.45	-0.15	-1.03	10.46	0.04
3.52	-0.35	-0.35	7.58	0.01
3.59	0.44	-0.89	9.29	0.04
3.66	0.28	-0.63	8.37	0.06
3.73	-0.03	-1.08	10.46	0.06
3.80	0.07	-0.93	9.85	0.07
3.87	-0.11	-0.91	9.37	0.06
3.94	-0.15	-1.11	10.10	0.05
4.00	-0.05	-0.19	7.37	0.05
4.08	-0.12	-0.58	8.68	0.04
4.14	-0.28	-0.88	9.91	0.02
4.21	-0.44	-0.46	7.63	-0.01
4.28	0.35	-1.08	10.25	0.02
4.35	0.30	-1.38	9.41	0.04
4.42	0.18	-0.75	10.61	0.05
4.49	0.10	-0.73	8.33	0.06
4.56	0.15	-1.00	9.82	0.07
4.63	0.21	-0.16	7.73	0.09
4.69	0.19	-0.86	8.61	0.10
4.76	0.03	-0.30	9.28	0.10
