0.00	-0.01	-0.73	9.07	0.00
0.10	0.03	-1.07	11.30	0.00
0.16	-0.48	-1.05	11.70	-0.03
0.23	-0.42	-0.82	10.07	-0.06
0.30	-0.34	-0.97	9.96	-0.08
0.37	-0.07	-0.47	7.90	-0.08
0.44	-0.07	-0.85	10.74	-0.09
0.50	-0.09	-0.88	9.01	-0.09
0.57	-0.02	-0.56	7.81	-0.09
0.64	0.07	-0.76	10.87	-0.09
0.71	-0.24	-0.27	7.94	-0.10
0.78	0.17	-1.81	9.70	-0.09
0.84	0.16	-0.27	7.30	-0.08
0.91	-0.21	-1.53	11.27	-0.09
0.98	-0.03	-0.64	7.91	-0.09
1.05	0.03	0.07	8.22	-0.09
1.12	-0.10	-1.20	11.12	-0.10
1.19	0.01	-1.21	9.69	-0.10
1.26	-0.06	-0.20	7.83	-0.10
1.33	1.87	1.49	6.40	0.03
1.39	1.06	-0.73	10.31	0.10
1.46	0.29	0.28	8.90	0.12
1.53	-0.69	-0.44	9.62	0.07
1.60	0.40	-1.23	11.43	0.10
1.66	-0.38	-1.11	9.45	0.08
1.73	-0.05	-0.76	7.71	0.07
1.80	-0.52	-1.43	10.70	0.04
1.87	0.07	-1.90	10.34	0.04
1.94	-0.12	-1.02	10.08	0.04
2.00	-0.24	-0.50	7.14	0.02
2.07	-0.58	-1.18	11.04	-0.02
2.14	0.27	-0.83	8.81	0.00
2.21	0.41	-0.35	7.19	0.03
2.28	0.22	-0.90	10.87	0.05
2.34	0.08	-0.62	9.06	0.05
2.41	-0.24	-0.80	10.17	0.04
2.48	-0.60	-0.41	6.82	-0.00
2.55	-0.19	-0.20	7.07	-0.01
2.62	0.16	-1.01	9.29	-0.00
2.69	-0.60	-0.57	8.08	-0.04
2.75	-0.48	-0.20	6.93	-0.08
2.82	-0.05	-0.73	9.26	-0.08
2.89	-0.02	-0.57	8.40	-0.08
2.96	-0.15	-0.98	10.98	-0.09
3.03	-0.01	-0.55	8.53	-0.09
3.09	0.04	-0.89	8.60	-0.09
3.16	-0.06	-0.54	7.36	-0.09
3.23	-0.20	-0.95	11.05	-0.10
3.30	1.27	-2.14	9.32	-0.01
3.37	1.00	-0.82	7.12	0.06
3.43	0.31	-0.60	9.27	0.08
3.50	-0.19	-0.67	9.49	0.07
3.57	-0.29	-0.77	9.95	0.05
3.64	-0.30	-0.38	7.30	0.03
3.71	-0.24	-0.97	10.89	0.01
3.77	0.15	-0.72	9.79	0.02
3.84	-0.63	-0.90	7.96	-0.02
3.91	-0.65	-1.38	10.85	-0.06
3.98	-0.21	-0.54	8.45	-0.08
4.05	-0.11	-0.69	8.64	-0.08
4.11	-0.21	-1.01	10.45	-0.10
4.18	0.65	-0.74	8.81	-0.05
4.25	0.91	-0.95	9.74	0.01
4.32	0.41	-0.74	8.13	0.04
4.39	-0.12	-0.54	7.35	0.03
4.46	-0.92	-0.51	8.07	-0.03
4.53	-0.82	-1.32	9.42	-0.08
4.59	-0.45	-0.61	9.01	-0.11
4.66	0.47	-0.66	9.07	-0.08
4.73	0.60	-0.58	8.66	-0.04
4.80	1.08	-0.77	10.68	0.03
4.86	0.46	-0.92	10.18	0.07
4.93	-0.10	-0.92	9.56	0.06
5.00	-0.34	-0.16	7.83	0.04
5.07	-0.36	-0.62	10.33	0.01
5.14	0.45	-0.36	7.93	0.04
5.20	-0.08	-0.75	8.99	0.04
5.27	-0.07	-0.41	8.31	0.04
5.34	-0.53	-0.45	7.21	0.00
5.41	-0.24	-0.41	7.73	-0.02
5.48	0.03	-0.68	8.05	-0.01
5.55	0.18	-1.23	11.32	0.00
5.61	-0.67	-0.82	9.84	-0.04
5.68	-0.54	-0.95	9.93	-0.08
5.75	-0.17	-0.70	8.49	-0.09
5.82	-0.21	-0.90	10.09	-0.11
5.88	-0.18	-0.82	9.27	-0.12
5.95	-0.33	-0.57	9.08	-0.14
6.02	-0.53	-0.35	9.27	-0.17
6.09	0.77	-1.09	9.48	-0.12
6.16	0.88	-0.72	9.71	-0.06
6.23	0.31	-0.98	10.77	-0.04
6.29	0.86	-0.34	7.36	0.02
6.36	0.24	-0.61	8.91	0.04
6.43	0.21	-0.33	8.01	0.05
6.50	0.10	-0.52	7.31	0.06
