0.00	0.02	-0.69	9.09	0.00
0.10	0.20	-0.90	9.97	0.02
0.16	-0.34	-0.45	7.56	-0.00
0.23	0.33	-0.52	7.87	0.02
0.30	-0.39	-0.58	9.23	-0.00
0.37	0.29	-1.03	10.28	0.02
0.43	-0.27	-0.91	10.36	-0.00
0.50	0.25	-0.51	8.65	0.02
0.57	-0.40	-0.73	10.14	-0.01
0.64	0.11	-1.02	10.37	-0.00
0.71	-0.45	-0.82	9.92	-0.03
0.77	0.13	-0.72	8.83	-0.02
0.84	0.37	-0.90	10.40	0.00
0.91	-0.32	-0.50	8.06	-0.02
0.98	0.10	-0.76	8.83	-0.01
1.04	0.40	-0.77	8.47	0.02
1.11	-0.43	-0.83	10.56	-0.01
1.18	-0.31	-0.69	8.37	-0.03
1.25	-0.20	-0.68	8.88	-0.04
1.32	-0.40	-0.86	10.35	-0.07
1.39	-0.26	-0.43	8.28	-0.09
1.46	-0.14	-0.88	9.20	-0.10
1.52	0.22	-0.80	9.90	-0.08
1.59	0.19	-1.31	10.47	-0.07
1.66	0.37	-0.18	8.28	-0.04
1.73	0.86	-0.36	8.85	0.02
1.80	0.49	-0.87	8.36	0.05
1.86	0.48	-1.13	8.13	0.08
1.93	-0.21	-0.77	9.41	0.07
2.00	-0.30	-0.71	9.74	0.05
2.07	-0.50	-1.11	10.35	0.02
2.13	0.19	-1.09	9.94	0.03
2.20	-0.28	-0.70	9.20	0.01
2.27	0.28	-0.66	8.00	0.03
2.34	-0.37	-0.59	7.96	0.01
2.41	0.26	-0.70	9.68	0.03
2.47	-0.37	-0.71	8.43	0.00
2.55	0.23	-0.58	7.61	0.02
2.61	-0.58	-0.37	8.39	-0.02
2.68	-0.26	-0.81	9.11	-0.03
2.75	0.05	-0.69	8.10	-0.03
2.82	0.21	-0.68	8.45	-0.02
2.88	0.41	-0.61	9.26	0.01
2.95	-0.41	-0.73	10.15	-0.01
3.02	-0.23	-0.87	10.39	-0.03
3.09	-0.21	-0.34	8.64	-0.04
3.15	-0.02	-1.09	9.67	-0.04
3.22	0.25	-0.31	7.70	-0.03
3.29	0.38	-1.13	10.37	0.00
3.36	-0.38	-0.40	9.03	-0.03
3.43	-0.16	-1.28	8.01	-0.04
3.50	-0.10	-0.93	10.86	-0.04
3.56	-0.14	-1.07	9.64	-0.05
3.63	-0.16	-0.93	10.38	-0.06
3.70	-0.01	-0.32	7.09	-0.06
3.77	-0.08	-0.74	8.48	-0.06
3.84	0.12	-0.81	9.84	-0.06
3.91	0.80	-0.68	6.82	-0.00
3.97	0.92	0.01	7.77	0.06
4.04	0.61	-0.77	9.27	0.10
4.11	0.26	-0.43	9.18	0.12
