0.00	-0.02	-0.73	9.18	-0.00
0.10	0.12	-0.26	7.10	0.01
0.16	-0.41	-0.38	7.60	-0.01
0.23	0.22	-0.76	9.10	0.00
0.30	-0.48	-0.35	7.61	-0.03
0.37	0.03	-0.35	7.27	-0.03
0.43	0.24	-1.09	9.56	-0.01
0.50	-0.70	-0.56	7.67	-0.06
0.57	-0.52	-0.45	7.83	-0.09
0.64	-0.34	-0.86	9.17	-0.11
0.71	-0.36	-0.86	9.20	-0.14
0.77	-0.56	-0.69	9.15	-0.18
0.84	-1.04	-0.70	8.80	-0.25
0.91	-1.63	1.14	9.02	-0.36
0.98	-0.06	-0.68	8.26	-0.36
1.05	-0.15	-1.26	9.15	-0.37
1.11	0.51	-0.96	8.85	-0.33
1.18	1.17	0.40	8.83	-0.25
1.25	1.31	-1.63	7.78	-0.16
1.32	1.26	-0.96	11.08	-0.08
1.38	1.21	-0.92	9.16	0.00
1.45	1.31	-0.00	8.54	0.09
1.52	0.41	-0.50	9.21	0.12
1.59	-0.48	-0.56	9.20	0.09
1.65	-0.79	-0.72	8.52	0.04
1.72	-0.26	-1.08	10.69	0.02
1.79	-0.88	-1.30	11.10	-0.04
1.86	-0.53	-1.25	10.00	-0.07
1.93	0.94	-0.57	7.91	-0.01
1.99	0.23	-0.75	7.54	0.01
2.06	-0.07	-1.03	10.41	0.00
2.13	0.21	-0.28	8.88	0.02
2.20	0.19	-1.02	10.25	0.03
2.27	0.04	-1.46	11.49	0.03
2.33	-0.36	-1.40	10.42	0.01
2.40	0.08	-0.77	8.17	0.02
2.47	-0.85	-1.02	10.97	-0.04
2.54	-0.49	-0.57	8.16	-0.07
2.61	0.33	-0.79	8.69	-0.05
2.67	0.33	-0.47	7.57	-0.03
2.74	0.57	-0.99	10.62	0.01
2.81	0.12	-0.90	9.52	0.02
2.88	-0.00	-0.70	8.25	0.02
2.95	-1.07	-1.25	10.74	-0.05
3.01	-0.26	-0.75	9.19	-0.07
3.08	-0.33	-0.51	9.19	-0.09
3.15	0.30	-0.73	8.64	-0.07
3.22	0.28	-0.47	7.42	-0.05
3.28	0.52	-1.21	10.43	-0.01
3.35	-0.67	-1.07	9.87	-0.06
3.42	-0.37	-0.53	8.13	-0.08
3.49	-0.31	-1.11	9.77	-0.11
3.56	-0.08	-1.18	9.28	-0.11
3.64	-0.04	-1.32	9.23	-0.11
3.71	0.46	-0.58	9.12	-0.08
3.78	0.89	-0.82	8.39	-0.02
3.85	0.44	-0.79	7.02	0.01
3.91	0.08	-0.55	7.51	0.02
3.99	-0.08	-0.62	7.82	0.01
4.05	-0.21	-1.07	11.42	0.00
4.12	1.12	-1.58	10.36	0.08
4.19	0.66	-0.61	9.18	0.12
4.26	0.35	-0.67	9.13	0.15
4.32	-0.01	-1.17	9.17	0.15
4.40	-0.19	-0.95	9.18	0.13
4.47	-0.95	-0.33	9.17	0.07
4.54	-1.41	0.06	5.71	-0.03
4.60	-0.62	-1.08	8.90	-0.07
4.67	-0.22	-0.96	9.67	-0.08
4.74	-0.02	-0.32	7.62	-0.08
4.81	-0.24	-0.95	10.84	-0.10
4.88	-0.01	-1.27	9.42	-0.10
4.95	-0.02	-0.70	8.19	-0.10
5.02	-0.14	-0.76	9.92	-0.11
5.09	-0.07	-0.93	9.15	-0.11
5.16	-0.19	-0.71	9.10	-0.13
5.23	-0.24	-0.52	9.26	-0.14
5.29	-0.52	-0.49	9.21	-0.18
5.36	-1.11	-0.77	8.63	-0.25
5.43	-2.21	-0.39	8.00	-0.40
5.50	-4.24	-0.47	4.16	-0.68
5.57	-2.63	-7.85	6.27	-0.88
5.64	0.61	0.08	6.06	-0.84
5.71	0.78	-0.07	6.12	-0.79
5.77	1.22	-0.56	5.77	-0.70
5.84	1.19	-1.02	6.33	-0.62
5.91	1.01	-0.67	6.64	-0.55
5.98	0.57	-1.36	7.18	-0.51
6.05	0.71	-0.99	7.30	-0.46
6.12	2.08	-0.04	7.77	-0.32
6.19	2.23	-1.64	7.85	-0.17
6.26	1.73	-1.12	8.82	-0.05
6.33	0.69	-0.93	10.01	0.00
6.40	-0.66	-0.36	7.64	-0.04
6.46	-0.97	-1.11	9.68	-0.11
6.53	-0.89	-1.12	9.04	-0.17
6.60	-0.39	-1.15	9.06	-0.19
6.67	0.18	-0.36	9.30	-0.18
6.74	0.52	-0.78	9.05	-0.14
6.81	0.68	-0.67	8.45	-0.09
6.88	0.37	-0.15	6.44	-0.07
6.95	0.08	-0.27	8.90	-0.06
7.01	-0.11	-1.30	10.04	-0.07
7.08	-0.26	-1.53	11.78	-0.08
7.15	-0.24	-1.79	9.19	-0.10
7.22	0.08	-1.76	9.74	-0.09
