0.00	0.01	-0.76	9.14	0.00
0.10	0.04	-0.90	9.71	0.01
0.16	-0.26	-1.06	10.75	-0.01
0.23	0.14	-1.09	10.66	-0.00
0.30	-0.26	-0.80	9.50	-0.02
0.37	0.25	-1.08	10.36	-0.00
0.44	-0.48	-0.98	10.75	-0.03
0.50	-0.03	-1.09	9.92	-0.03
0.57	0.31	-0.76	9.81	-0.01
0.64	-0.39	-1.04	10.61	-0.04
0.71	-0.09	-1.00	10.41	-0.04
0.78	-0.06	-0.59	8.87	-0.05
0.84	-0.06	-0.50	8.14	-0.05
0.91	-0.29	-1.02	10.43	-0.07
0.98	-0.22	-0.76	8.38	-0.09
1.05	0.01	-0.73	9.26	-0.08
1.11	-0.26	-1.11	10.16	-0.10
1.19	-0.02	-0.18	9.16	-0.10
1.26	0.68	-1.66	9.05	-0.05
1.32	1.11	-0.51	7.61	0.02
1.39	0.22	-0.52	8.18	0.04
1.46	-0.26	-0.42	8.82	0.02
1.53	-0.95	-1.08	8.09	-0.04
1.59	-0.26	-1.42	7.66	-0.06
1.66	0.00	-1.38	10.15	-0.06
1.73	0.06	-0.67	9.12	-0.05
1.80	-0.06	-1.05	10.63	-0.06
1.86	-0.16	0.45	6.70	-0.07
1.93	-0.24	-1.61	9.93	-0.08
2.00	-0.32	-0.06	7.22	-0.10
2.07	0.05	-0.99	9.42	-0.10
2.14	0.79	-1.01	8.57	-0.05
2.20	0.85	-1.22	10.69	0.01
2.27	0.99	-0.80	8.16	0.08
2.34	0.31	-0.38	9.26	0.11
2.41	-0.31	-0.84	9.29	0.09
2.48	-0.46	-0.47	8.56	0.05
2.55	-1.06	-1.11	10.58	-0.02
2.62	-0.56	-1.17	10.21	-0.05
2.68	-0.30	-0.86	9.07	-0.07
2.75	0.52	-0.63	10.06	-0.04
2.82	1.07	-0.20	7.75	0.03
2.89	0.19	-0.96	9.13	0.05
2.95	-0.31	-0.86	9.65	0.03
3.02	-0.95	-0.41	7.72	-0.04
3.09	-0.48	-0.35	7.92	-0.07
3.16	0.24	-0.92	9.73	-0.05
3.23	0.28	-0.26	8.73	-0.03
3.29	0.56	-1.16	10.30	0.01
3.36	-0.16	0.03	8.40	-0.00
3.43	0.28	-0.89	8.58	0.02
3.50	-0.53	-0.38	8.19	-0.02
3.57	-0.27	-0.51	8.08	-0.04
3.64	0.52	-0.89	9.02	-0.00
3.72	-0.37	-1.09	10.21	-0.03
3.79	0.41	-1.23	9.24	-0.00
3.86	-0.19	-0.60	9.53	-0.02
3.92	0.45	-1.16	10.30	0.02
3.99	-0.11	-1.05	10.23	0.01
4.06	-0.92	-0.74	9.55	-0.06
4.13	-0.03	-0.84	9.20	-0.06
4.20	0.04	-0.81	10.20	-0.05
4.27	0.12	-0.55	8.86	-0.04
4.33	0.23	-0.40	8.02	-0.03
4.40	0.55	-1.10	7.26	0.01
4.48	-0.31	-0.78	8.54	-0.01
4.55	0.19	-0.62	8.18	-0.00
4.61	-0.50	-0.58	8.04	-0.03
4.68	0.27	-0.89	8.13	-0.01
4.75	-0.38	-0.46	8.59	-0.04
4.82	0.03	-0.35	7.10	-0.04
4.89	0.35	-1.06	10.20	-0.01
4.96	-0.14	-0.74	8.67	-0.02
5.03	0.37	-0.38	7.38	0.00
5.09	-0.11	-1.00	10.33	-0.00
5.16	0.46	-1.07	9.53	0.03
5.23	-0.15	-0.41	8.01	0.02
5.30	-0.80	-1.16	10.69	-0.03
5.37	-0.52	-0.56	8.37	-0.07
5.44	-0.14	-0.55	8.36	-0.08
5.51	-0.17	-0.99	10.94	-0.09
5.57	0.25	-0.84	10.68	-0.07
5.64	0.62	-0.53	9.02	-0.02
5.71	1.39	-0.99	9.83	0.07
5.78	0.57	-0.17	9.14	0.11
5.84	-0.11	-1.05	9.22	0.10
5.91	-0.44	-0.40	8.15	0.07
5.98	-0.76	-1.06	11.13	0.02
6.05	-0.16	-0.85	10.49	0.01
6.12	-0.90	-0.93	9.32	-0.05
6.19	-0.42	-0.57	7.70	-0.08
6.26	0.04	-0.90	9.77	-0.07
6.33	-0.04	-0.91	9.34	-0.08
6.40	-0.09	-0.37	7.57	-0.08
6.47	0.02	-0.32	7.64	-0.08
6.53	-0.04	-0.95	9.92	-0.08
6.60	-0.22	-0.55	10.01	-0.10
6.67	-0.05	-0.81	10.14	-0.10
6.74	1.40	-1.07	9.36	-0.00
6.81	1.31	-0.55	7.56	0.09
6.88	0.37	-0.66	9.52	0.12
6.95	-0.41	-0.62	9.20	0.09
7.02	-0.73	-0.68	9.72	0.04
7.08	0.02	-0.49	6.95	0.05
7.15	-0.62	-0.13	7.38	0.00
7.22	-0.35	-1.07	9.99	-0.02
7.29	-0.28	-0.87	10.17	-0.04
7.36	-0.20	-0.34	7.08	-0.05
7.43	-0.31	-1.05	10.39	-0.07
7.49	-0.22	-0.71	9.76	-0.09
7.56	-0.06	-0.65	7.58	-0.09
7.63	0.32	-1.09	10.31	-0.07
7.70	1.05	-0.44	9.10	0.00
7.77	1.22	-0.75	9.67	0.09
7.84	0.05	-0.74	9.27	0.09
7.90	-0.61	-0.85	9.69	0.05
7.97	-1.13	-0.59	8.17	-0.02
8.04	-0.67	-0.44	7.24	-0.07
8.11	-0.34	-0.89	9.90	-0.09
8.18	-0.23	-0.88	9.61	-0.10
8.24	0.03	-0.71	9.27	-0.10
8.31	0.39	-0.41	7.93	-0.07
8.38	1.05	-1.23	10.52	-0.00
8.45	0.96	-0.75	9.64	0.06
8.51	-0.10	-0.70	9.25	0.06
8.58	-0.71	-1.36	10.96	0.01
8.65	-0.48	-0.77	9.18	-0.02
8.72	-0.50	-1.03	10.61	-0.06
8.79	-0.40	-0.37	7.36	-0.08
8.86	-0.36	-0.65	9.19	-0.11
8.92	-0.30	-0.51	9.26	-0.13
8.99	-0.33	-0.76	9.20	-0.15
9.06	-0.60	-0.52	9.12	-0.19
9.13	-0.06	-0.51	9.02	-0.19
9.19	2.02	-1.02	8.00	-0.05
9.26	1.63	-1.08	10.42	0.06
9.33	1.29	-1.53	8.97	0.15
9.40	0.19	-1.10	9.17	0.16
9.47	0.33	-0.85	9.45	0.18
9.53	-0.49	-0.57	8.65	0.15
9.60	-1.17	-0.45	8.87	0.07
9.67	-0.39	-0.77	7.82	0.05
9.74	-0.60	-0.70	7.80	0.01
9.80	0.19	-0.45	8.22	0.02
9.87	-0.62	-0.47	9.84	-0.02
9.94	-0.04	-1.21	10.44	-0.02
10.01	0.23	-0.28	7.64	-0.01
10.08	-0.52	-0.41	8.81	-0.04
