0.00	0.01	-0.76	9.09	0.00
0.09	0.26	-0.79	9.16	0.02
0.16	-0.54	-0.33	7.30	-0.01
0.23	-0.44	-0.80	11.11	-0.04
0.30	-0.57	-0.43	8.47	-0.08
0.37	-0.29	-0.56	8.85	-0.10
0.44	-0.22	-0.60	9.40	-0.11
0.50	-0.10	-0.35	8.78	-0.12
0.57	-0.08	-0.95	9.78	-0.12
0.64	-0.08	-0.28	8.83	-0.13
0.71	-0.17	-0.27	9.48	-0.14
0.77	-0.41	-0.87	9.23	-0.16
0.84	-0.92	-0.90	8.22	-0.23
0.91	-1.88	-0.41	9.15	-0.35
0.98	-3.55	0.38	5.48	-0.60
1.05	-1.82	-9.38	9.84	-0.72
1.11	-2.25	-2.07	3.86	-0.87
1.18	-1.23	-0.66	4.43	-0.96
1.25	-1.14	-1.76	3.30	-1.03
1.32	-0.70	0.69	1.98	-1.08
1.39	-1.22	-2.06	2.04	-1.16
1.46	-0.81	-0.02	2.05	-1.22
1.52	-0.88	-0.78	1.82	-1.28
